"STATISTIC","AREA","DATA_VALUE","DAY","MONTH","YEAR","INDICATOR_NAME","INDICATOR_UNITS"
"mean","MAB",8.71828351733681,28,2,2022,"bottomT","degC"
"mean","MAB",8.66910392173882,1,3,2022,"bottomT","degC"
"mean","MAB",8.69672199550787,2,3,2022,"bottomT","degC"
"mean","MAB",8.74101180818801,3,3,2022,"bottomT","degC"
"mean","MAB",8.70050891547415,4,3,2022,"bottomT","degC"
"mean","MAB",8.64247607622024,5,3,2022,"bottomT","degC"
"mean","MAB",8.65867157572499,6,3,2022,"bottomT","degC"
"mean","MAB",8.7967739778868,7,3,2022,"bottomT","degC"
"mean","MAB",8.99307898748586,8,3,2022,"bottomT","degC"
"mean","MAB",9.06804502914221,9,3,2022,"bottomT","degC"
"mean","MAB",8.9846579748844,10,3,2022,"bottomT","degC"
"mean","MAB",8.89698052952047,11,3,2022,"bottomT","degC"
"mean","MAB",8.86487557959659,12,3,2022,"bottomT","degC"
"mean","MAB",8.82537388289947,13,3,2022,"bottomT","degC"
"mean","MAB",8.9478529082859,14,3,2022,"bottomT","degC"
"mean","MAB",9.03352110989616,15,3,2022,"bottomT","degC"
"mean","MAB",9.09080056758739,16,3,2022,"bottomT","degC"
"mean","MAB",9.08106661473903,17,3,2022,"bottomT","degC"
"mean","MAB",9.0679161318382,18,3,2022,"bottomT","degC"
"mean","MAB",9.08563888857464,19,3,2022,"bottomT","degC"
"mean","MAB",9.1654223783504,20,3,2022,"bottomT","degC"
"mean","MAB",9.24002062336399,21,3,2022,"bottomT","degC"
"mean","MAB",9.3109996045949,22,3,2022,"bottomT","degC"
"mean","MAB",9.35193789909155,23,3,2022,"bottomT","degC"
"mean","MAB",9.27782951813399,24,3,2022,"bottomT","degC"
"mean","MAB",9.2364663322255,25,3,2022,"bottomT","degC"
"mean","MAB",9.2623968405785,26,3,2022,"bottomT","degC"
"mean","MAB",9.31816267694356,27,3,2022,"bottomT","degC"
"mean","MAB",9.38456675832364,28,3,2022,"bottomT","degC"
"mean","MAB",9.39449510349225,29,3,2022,"bottomT","degC"
"mean","MAB",9.37136234063788,30,3,2022,"bottomT","degC"
"mean","MAB",9.33508013348723,31,3,2022,"bottomT","degC"
"mean","MAB",9.40851109119956,1,4,2022,"bottomT","degC"
"mean","MAB",9.54574326929957,2,4,2022,"bottomT","degC"
"mean","MAB",9.58178183483293,3,4,2022,"bottomT","degC"
"mean","MAB",9.55073468095073,4,4,2022,"bottomT","degC"
"mean","MAB",9.49824021268471,5,4,2022,"bottomT","degC"
"mean","MAB",9.42074416004366,6,4,2022,"bottomT","degC"
"mean","MAB",9.24715644317294,7,4,2022,"bottomT","degC"
"mean","MAB",9.09780280170522,8,4,2022,"bottomT","degC"
"mean","MAB",9.06992746115754,9,4,2022,"bottomT","degC"
"mean","MAB",9.07967663305853,10,4,2022,"bottomT","degC"
"mean","MAB",9.10617875831151,11,4,2022,"bottomT","degC"
"mean","MAB",9.11557215187853,12,4,2022,"bottomT","degC"
"mean","MAB",9.14098032690766,13,4,2022,"bottomT","degC"
"mean","MAB",9.19332861439865,14,4,2022,"bottomT","degC"
"mean","MAB",9.27264738713893,15,4,2022,"bottomT","degC"
"mean","MAB",9.32190453187591,16,4,2022,"bottomT","degC"
"mean","MAB",9.42227873321255,17,4,2022,"bottomT","degC"
"mean","MAB",9.50631543887361,18,4,2022,"bottomT","degC"
"mean","MAB",9.53199289762582,19,4,2022,"bottomT","degC"
"mean","MAB",9.64448806366354,20,4,2022,"bottomT","degC"
"mean","MAB",9.75477959260408,21,4,2022,"bottomT","degC"
"mean","MAB",9.82035116269353,22,4,2022,"bottomT","degC"
"mean","MAB",9.86516019765911,23,4,2022,"bottomT","degC"
"mean","MAB",9.87112034987312,24,4,2022,"bottomT","degC"
"mean","MAB",9.84057511536349,25,4,2022,"bottomT","degC"
"mean","MAB",9.7879816372166,26,4,2022,"bottomT","degC"
"mean","MAB",9.77473160654349,27,4,2022,"bottomT","degC"
"mean","MAB",9.81641231074354,28,4,2022,"bottomT","degC"
"mean","MAB",9.8529203106917,29,4,2022,"bottomT","degC"
"mean","MAB",9.86449795492388,30,4,2022,"bottomT","degC"
"mean","MAB",9.85955527190316,1,5,2022,"bottomT","degC"
"mean","MAB",9.85562217968898,2,5,2022,"bottomT","degC"
"mean","MAB",9.85684658461204,3,5,2022,"bottomT","degC"
"mean","MAB",9.86974451777249,4,5,2022,"bottomT","degC"
"mean","MAB",9.91628197027378,5,5,2022,"bottomT","degC"
"mean","MAB",9.96257946863024,6,5,2022,"bottomT","degC"
"mean","MAB",9.98895740031514,7,5,2022,"bottomT","degC"
"mean","MAB",9.96621339958966,8,5,2022,"bottomT","degC"
"mean","MAB",9.92901015861522,9,5,2022,"bottomT","degC"
"mean","MAB",9.92443946400426,10,5,2022,"bottomT","degC"
"mean","MAB",9.93623399887985,11,5,2022,"bottomT","degC"
"mean","MAB",9.96546051891065,12,5,2022,"bottomT","degC"
"mean","MAB",10.0197981352117,13,5,2022,"bottomT","degC"
"mean","MAB",10.0733336319398,14,5,2022,"bottomT","degC"
"mean","MAB",10.1358785025552,15,5,2022,"bottomT","degC"
"mean","MAB",10.1840217787138,16,5,2022,"bottomT","degC"
"mean","MAB",10.236681260435,17,5,2022,"bottomT","degC"
"mean","MAB",10.2971933130202,18,5,2022,"bottomT","degC"
"mean","MAB",10.3441048545046,19,5,2022,"bottomT","degC"
"mean","MAB",10.376336072477,20,5,2022,"bottomT","degC"
"mean","MAB",10.397635622427,21,5,2022,"bottomT","degC"
"mean","MAB",10.4330983854329,22,5,2022,"bottomT","degC"
"mean","MAB",10.4767285948659,23,5,2022,"bottomT","degC"
"mean","MAB",10.4804966541831,24,5,2022,"bottomT","degC"
"mean","MAB",10.4589864680695,25,5,2022,"bottomT","degC"
"mean","MAB",10.4562673096323,26,5,2022,"bottomT","degC"
"mean","MAB",10.4729579318746,27,5,2022,"bottomT","degC"
"mean","MAB",10.5062380304323,28,5,2022,"bottomT","degC"
"mean","MAB",10.5717902226168,29,5,2022,"bottomT","degC"
"mean","MAB",10.6222832922601,30,5,2022,"bottomT","degC"
"mean","MAB",10.6636952069696,31,5,2022,"bottomT","degC"
"mean","MAB",10.6978141084761,1,6,2022,"bottomT","degC"
"mean","MAB",10.7125478643546,2,6,2022,"bottomT","degC"
"mean","MAB",10.7162954914723,3,6,2022,"bottomT","degC"
"mean","MAB",10.7053098695643,4,6,2022,"bottomT","degC"
"mean","MAB",10.6912132049664,5,6,2022,"bottomT","degC"
"mean","MAB",10.6895329986349,6,6,2022,"bottomT","degC"
"mean","MAB",10.6656986831425,7,6,2022,"bottomT","degC"
"mean","MAB",10.62065648845,8,6,2022,"bottomT","degC"
"mean","MAB",10.5852267384017,9,6,2022,"bottomT","degC"
"mean","MAB",10.5837592292412,10,6,2022,"bottomT","degC"
"mean","MAB",10.5923159424327,11,6,2022,"bottomT","degC"
"mean","MAB",10.5897869647658,12,6,2022,"bottomT","degC"
"mean","MAB",10.5857941417053,13,6,2022,"bottomT","degC"
"mean","MAB",10.5944891728045,14,6,2022,"bottomT","degC"
"mean","MAB",10.6127803850924,15,6,2022,"bottomT","degC"
"mean","MAB",10.6257233631628,16,6,2022,"bottomT","degC"
"mean","MAB",10.6315258221224,17,6,2022,"bottomT","degC"
"mean","MAB",10.6621967767271,18,6,2022,"bottomT","degC"
"mean","MAB",10.7385989013148,19,6,2022,"bottomT","degC"
"mean","MAB",10.8139636267579,20,6,2022,"bottomT","degC"
"mean","MAB",10.8623777716627,21,6,2022,"bottomT","degC"
"mean","MAB",10.8872918642642,22,6,2022,"bottomT","degC"
"mean","MAB",10.9222024471122,23,6,2022,"bottomT","degC"
"mean","MAB",10.9860775400811,24,6,2022,"bottomT","degC"
"mean","MAB",11.0396633233465,25,6,2022,"bottomT","degC"
"mean","MAB",11.0814666115334,26,6,2022,"bottomT","degC"
"mean","MAB",11.1032115156217,27,6,2022,"bottomT","degC"
"mean","MAB",11.114975153803,28,6,2022,"bottomT","degC"
"mean","MAB",11.1827010953205,29,6,2022,"bottomT","degC"
"mean","MAB",11.2143088400108,30,6,2022,"bottomT","degC"
"mean","MAB",11.2312472767073,1,7,2022,"bottomT","degC"
"mean","MAB",11.2468900354806,2,7,2022,"bottomT","degC"
"mean","MAB",11.2828777846008,3,7,2022,"bottomT","degC"
"mean","MAB",11.3452869409826,4,7,2022,"bottomT","degC"
"mean","MAB",11.4071905353721,5,7,2022,"bottomT","degC"
"mean","MAB",11.4351549082048,6,7,2022,"bottomT","degC"
"mean","MAB",11.4604991652253,7,7,2022,"bottomT","degC"
"mean","MAB",11.5075442954706,8,7,2022,"bottomT","degC"
"mean","MAB",11.5386328513019,9,7,2022,"bottomT","degC"
"mean","MAB",11.5677556128632,10,7,2022,"bottomT","degC"
"mean","MAB",11.6206267592904,11,7,2022,"bottomT","degC"
"mean","MAB",11.6444348843824,12,7,2022,"bottomT","degC"
"mean","MAB",11.639001800267,13,7,2022,"bottomT","degC"
"mean","MAB",11.6645985851984,14,7,2022,"bottomT","degC"
"mean","MAB",11.6963346962936,15,7,2022,"bottomT","degC"
"mean","MAB",11.7352401265429,16,7,2022,"bottomT","degC"
"mean","MAB",11.7596481398963,17,7,2022,"bottomT","degC"
"mean","MAB",11.767189486344,18,7,2022,"bottomT","degC"
"mean","MAB",11.7606708415076,19,7,2022,"bottomT","degC"
"mean","MAB",11.7773604241222,20,7,2022,"bottomT","degC"
"mean","MAB",11.8010118609675,21,7,2022,"bottomT","degC"
"mean","MAB",11.8219043343876,22,7,2022,"bottomT","degC"
"mean","MAB",11.8653469861662,23,7,2022,"bottomT","degC"
"mean","MAB",11.9081085227931,24,7,2022,"bottomT","degC"
"mean","MAB",11.9441413100015,25,7,2022,"bottomT","degC"
"mean","MAB",11.9736025352164,26,7,2022,"bottomT","degC"
"mean","MAB",12.0088772115448,27,7,2022,"bottomT","degC"
"mean","MAB",12.0385647957588,28,7,2022,"bottomT","degC"
"mean","MAB",12.0543841142341,29,7,2022,"bottomT","degC"
"mean","MAB",12.0742046558465,30,7,2022,"bottomT","degC"
"mean","MAB",12.1060544595186,31,7,2022,"bottomT","degC"
"mean","MAB",12.12082278575,1,8,2022,"bottomT","degC"
"mean","MAB",12.1419436861688,2,8,2022,"bottomT","degC"
"mean","MAB",12.1638661900986,3,8,2022,"bottomT","degC"
"mean","MAB",12.1716747522695,4,8,2022,"bottomT","degC"
"mean","MAB",12.157372691089,5,8,2022,"bottomT","degC"
"mean","MAB",12.1400659636878,6,8,2022,"bottomT","degC"
"mean","MAB",12.1171579466698,7,8,2022,"bottomT","degC"
"mean","MAB",12.0833109659869,8,8,2022,"bottomT","degC"
"mean","MAB",12.0461339070562,9,8,2022,"bottomT","degC"
"mean","MAB",12.0279375406806,10,8,2022,"bottomT","degC"
"mean","MAB",12.0427504213412,11,8,2022,"bottomT","degC"
"mean","MAB",12.0636633288366,12,8,2022,"bottomT","degC"
"mean","MAB",12.1261269863754,13,8,2022,"bottomT","degC"
"mean","MAB",12.1914517932354,14,8,2022,"bottomT","degC"
"mean","MAB",12.2280619461649,15,8,2022,"bottomT","degC"
"mean","MAB",12.288269598085,16,8,2022,"bottomT","degC"
"mean","MAB",12.4128715760036,17,8,2022,"bottomT","degC"
"mean","MAB",12.4769143335127,18,8,2022,"bottomT","degC"
"mean","MAB",12.4397587568122,19,8,2022,"bottomT","degC"
"mean","MAB",12.4080519976364,20,8,2022,"bottomT","degC"
"mean","MAB",12.4004262991047,21,8,2022,"bottomT","degC"
"mean","MAB",12.4093298664762,22,8,2022,"bottomT","degC"
"mean","MAB",12.4200917484082,23,8,2022,"bottomT","degC"
"mean","MAB",12.4339678372777,24,8,2022,"bottomT","degC"
"mean","MAB",12.4517125919653,25,8,2022,"bottomT","degC"
"mean","MAB",12.4582065988508,26,8,2022,"bottomT","degC"
"mean","MAB",12.4409312975083,27,8,2022,"bottomT","degC"
"mean","MAB",12.4605742176203,28,8,2022,"bottomT","degC"
"mean","MAB",12.5011441869627,29,8,2022,"bottomT","degC"
"mean","MAB",12.5048048387099,30,8,2022,"bottomT","degC"
"mean","MAB",12.4872916716874,31,8,2022,"bottomT","degC"
"mean","MAB",12.4885663749152,1,9,2022,"bottomT","degC"
"mean","MAB",12.5158239787229,2,9,2022,"bottomT","degC"
"mean","MAB",12.5993624400342,3,9,2022,"bottomT","degC"
"mean","MAB",12.6417420541439,4,9,2022,"bottomT","degC"
"mean","MAB",12.6532196347123,5,9,2022,"bottomT","degC"
"mean","MAB",12.6529016041108,6,9,2022,"bottomT","degC"
"mean","MAB",12.7760507243556,7,9,2022,"bottomT","degC"
"mean","MAB",13.1006230685503,8,9,2022,"bottomT","degC"
"mean","MAB",13.2887061486428,9,9,2022,"bottomT","degC"
"mean","MAB",13.3654063627955,10,9,2022,"bottomT","degC"
"mean","MAB",13.3451965760775,11,9,2022,"bottomT","degC"
"mean","MAB",13.3219956944088,12,9,2022,"bottomT","degC"
"mean","MAB",13.3256117966724,13,9,2022,"bottomT","degC"
"mean","MAB",13.3143029311866,14,9,2022,"bottomT","degC"
"mean","MAB",13.2952981450527,15,9,2022,"bottomT","degC"
"mean","MAB",13.3211920034561,16,9,2022,"bottomT","degC"
"mean","MAB",13.3454265742854,17,9,2022,"bottomT","degC"
"mean","MAB",13.3843943796444,18,9,2022,"bottomT","degC"
"mean","MAB",13.3486638940626,19,9,2022,"bottomT","degC"
"mean","MAB",13.3271196708829,20,9,2022,"bottomT","degC"
"mean","MAB",13.3703302066555,21,9,2022,"bottomT","degC"
"mean","MAB",13.371694503424,22,9,2022,"bottomT","degC"
"mean","MAB",13.3267895866702,23,9,2022,"bottomT","degC"
"mean","MAB",13.3862721063889,24,9,2022,"bottomT","degC"
"mean","MAB",13.3700158469837,25,9,2022,"bottomT","degC"
"mean","MAB",13.2672022593038,26,9,2022,"bottomT","degC"
"mean","MAB",13.1807224980751,27,9,2022,"bottomT","degC"
"mean","MAB",13.1288122332659,28,9,2022,"bottomT","degC"
"mean","MAB",13.1420454663439,29,9,2022,"bottomT","degC"
"mean","MAB",13.3001303041783,30,9,2022,"bottomT","degC"
"mean","MAB",13.4875039921298,1,10,2022,"bottomT","degC"
"mean","MAB",13.6894217869413,2,10,2022,"bottomT","degC"
"mean","MAB",14.1734254198183,3,10,2022,"bottomT","degC"
"mean","MAB",14.5196247714783,4,10,2022,"bottomT","degC"
"mean","MAB",14.5226111308017,5,10,2022,"bottomT","degC"
"mean","MAB",14.4903396110507,6,10,2022,"bottomT","degC"
"mean","MAB",14.4850982487287,7,10,2022,"bottomT","degC"
"mean","MAB",14.4676788762233,8,10,2022,"bottomT","degC"
"mean","MAB",14.4332592373072,9,10,2022,"bottomT","degC"
"mean","MAB",14.3919934832487,10,10,2022,"bottomT","degC"
"mean","MAB",14.397718409953,11,10,2022,"bottomT","degC"
"mean","MAB",14.4261747443454,12,10,2022,"bottomT","degC"
"mean","MAB",14.4609485470686,13,10,2022,"bottomT","degC"
"mean","MAB",14.4990063122925,14,10,2022,"bottomT","degC"
"mean","MAB",14.5365600669503,15,10,2022,"bottomT","degC"
"mean","MAB",14.5653957297362,16,10,2022,"bottomT","degC"
"mean","MAB",14.5989273273212,17,10,2022,"bottomT","degC"
"mean","MAB",14.6115365889622,18,10,2022,"bottomT","degC"
"mean","MAB",14.5908358820177,19,10,2022,"bottomT","degC"
"mean","MAB",14.5238334564692,20,10,2022,"bottomT","degC"
"mean","MAB",14.4651666477173,21,10,2022,"bottomT","degC"
"mean","MAB",14.4887940123016,22,10,2022,"bottomT","degC"
"mean","MAB",14.545789468783,23,10,2022,"bottomT","degC"
"mean","MAB",14.5870845704972,24,10,2022,"bottomT","degC"
"mean","MAB",14.6172599285969,25,10,2022,"bottomT","degC"
"mean","MAB",14.6503896489846,26,10,2022,"bottomT","degC"
"mean","MAB",14.6471953134509,27,10,2022,"bottomT","degC"
"mean","MAB",14.6202043513201,28,10,2022,"bottomT","degC"
"mean","MAB",14.5749866646929,29,10,2022,"bottomT","degC"
"mean","MAB",14.5289008405928,30,10,2022,"bottomT","degC"
"mean","MAB",14.5059236671792,31,10,2022,"bottomT","degC"
"mean","MAB",14.4863609174461,1,11,2022,"bottomT","degC"
"mean","MAB",14.4649078387218,2,11,2022,"bottomT","degC"
"mean","MAB",14.4463740715141,3,11,2022,"bottomT","degC"
"mean","MAB",14.4243577734084,4,11,2022,"bottomT","degC"
"mean","MAB",14.4069090718363,5,11,2022,"bottomT","degC"
"mean","MAB",14.39408868628,6,11,2022,"bottomT","degC"
"mean","MAB",14.3765990681232,7,11,2022,"bottomT","degC"
"mean","MAB",14.3458081071128,8,11,2022,"bottomT","degC"
"mean","MAB",14.2957378416102,9,11,2022,"bottomT","degC"
"mean","MAB",14.2665265408026,10,11,2022,"bottomT","degC"
"mean","MAB",14.2619542674786,11,11,2022,"bottomT","degC"
"mean","MAB",14.2528720657542,12,11,2022,"bottomT","degC"
"mean","MAB",14.2192535161631,13,11,2022,"bottomT","degC"
"mean","MAB",14.1297485751655,14,11,2022,"bottomT","degC"
"mean","MAB",14.0662077395872,15,11,2022,"bottomT","degC"
"mean","MAB",14.0420795355061,16,11,2022,"bottomT","degC"
"mean","MAB",13.9388059266818,17,11,2022,"bottomT","degC"
"mean","MAB",13.7809736498436,18,11,2022,"bottomT","degC"
"mean","MAB",13.6521305053872,19,11,2022,"bottomT","degC"
"mean","MAB",13.5475528975243,20,11,2022,"bottomT","degC"
"mean","MAB",13.4248684776017,21,11,2022,"bottomT","degC"
"mean","MAB",13.356212578618,22,11,2022,"bottomT","degC"
"mean","MAB",13.3249789024457,23,11,2022,"bottomT","degC"
"mean","MAB",13.3136616539375,24,11,2022,"bottomT","degC"
"mean","MAB",13.3037065951439,25,11,2022,"bottomT","degC"
"mean","MAB",13.2449879352968,26,11,2022,"bottomT","degC"
"mean","MAB",13.1927612182579,27,11,2022,"bottomT","degC"
"mean","MAB",13.1517715568365,28,11,2022,"bottomT","degC"
"mean","MAB",13.1310352228571,29,11,2022,"bottomT","degC"
"mean","MAB",13.1184359234631,30,11,2022,"bottomT","degC"
"mean","MAB",13.0658974693568,1,12,2022,"bottomT","degC"
"mean","MAB",13.0211292965729,2,12,2022,"bottomT","degC"
"mean","MAB",13.0213472573713,3,12,2022,"bottomT","degC"
"mean","MAB",12.9935641385967,4,12,2022,"bottomT","degC"
"mean","MAB",13.0050967271748,5,12,2022,"bottomT","degC"
"mean","MAB",13.030009264257,6,12,2022,"bottomT","degC"
"mean","MAB",13.0527129429093,7,12,2022,"bottomT","degC"
"mean","MAB",13.097384701471,8,12,2022,"bottomT","degC"
"mean","MAB",13.0879954800585,9,12,2022,"bottomT","degC"
"mean","MAB",12.9611102410823,10,12,2022,"bottomT","degC"
"mean","MAB",12.7379756795831,11,12,2022,"bottomT","degC"
"mean","MAB",12.6058213663033,12,12,2022,"bottomT","degC"
"mean","MAB",12.4533157850028,13,12,2022,"bottomT","degC"
"mean","MAB",12.3366203386555,14,12,2022,"bottomT","degC"
"mean","MAB",12.2093343253811,15,12,2022,"bottomT","degC"
"mean","MAB",12.093965452287,16,12,2022,"bottomT","degC"
"mean","MAB",11.9990683403479,17,12,2022,"bottomT","degC"
"mean","MAB",11.9507935463274,18,12,2022,"bottomT","degC"
"mean","MAB",11.8473874202614,19,12,2022,"bottomT","degC"
"mean","MAB",11.7466244578191,20,12,2022,"bottomT","degC"
"mean","MAB",11.6557469033717,21,12,2022,"bottomT","degC"
"mean","MAB",11.6037663992212,22,12,2022,"bottomT","degC"
"mean","MAB",11.554681633675,23,12,2022,"bottomT","degC"
"mean","MAB",11.4521252982777,24,12,2022,"bottomT","degC"
"mean","MAB",11.3957642918834,25,12,2022,"bottomT","degC"
"mean","MAB",11.4532072063168,26,12,2022,"bottomT","degC"
"mean","MAB",11.5235737260319,27,12,2022,"bottomT","degC"
"mean","MAB",11.5918052479603,28,12,2022,"bottomT","degC"
"mean","MAB",11.6359808644512,29,12,2022,"bottomT","degC"
"mean","MAB",11.6759519785088,30,12,2022,"bottomT","degC"
"mean","MAB",11.704187795328,31,12,2022,"bottomT","degC"
"mean","MAB",11.7657345540193,1,1,2023,"bottomT","degC"
"mean","MAB",11.8215857913054,2,1,2023,"bottomT","degC"
"mean","MAB",11.8189001615467,3,1,2023,"bottomT","degC"
"mean","MAB",11.853516795434,4,1,2023,"bottomT","degC"
"mean","MAB",11.8900766608029,5,1,2023,"bottomT","degC"
"mean","MAB",11.7524620289455,6,1,2023,"bottomT","degC"
"mean","MAB",11.5885967503972,7,1,2023,"bottomT","degC"
"mean","MAB",11.4784435313488,8,1,2023,"bottomT","degC"
"mean","MAB",11.3800099337732,9,1,2023,"bottomT","degC"
"mean","MAB",11.342005628373,10,1,2023,"bottomT","degC"
"mean","MAB",11.2987950866314,11,1,2023,"bottomT","degC"
"mean","MAB",11.2145231305615,12,1,2023,"bottomT","degC"
"mean","MAB",11.1830641692971,13,1,2023,"bottomT","degC"
"mean","MAB",11.2467758227486,14,1,2023,"bottomT","degC"
"mean","MAB",10.9552520189504,15,1,2023,"bottomT","degC"
"mean","MAB",10.4730427966097,16,1,2023,"bottomT","degC"
"mean","MAB",10.2921474031113,17,1,2023,"bottomT","degC"
"mean","MAB",10.319505626381,18,1,2023,"bottomT","degC"
"mean","MAB",10.3622645438144,19,1,2023,"bottomT","degC"
"mean","MAB",10.3693584520929,20,1,2023,"bottomT","degC"
"mean","MAB",10.3034741138355,21,1,2023,"bottomT","degC"
"mean","MAB",10.1228532576254,22,1,2023,"bottomT","degC"
"mean","MAB",10.0952325626163,23,1,2023,"bottomT","degC"
"mean","MAB",10.1216980022763,24,1,2023,"bottomT","degC"
"mean","MAB",10.132066446483,25,1,2023,"bottomT","degC"
"mean","MAB",10.110442035188,26,1,2023,"bottomT","degC"
"mean","MAB",10.2449377688216,27,1,2023,"bottomT","degC"
"mean","MAB",10.357606333895,28,1,2023,"bottomT","degC"
"mean","MAB",10.4296101092951,29,1,2023,"bottomT","degC"
"mean","MAB",10.4731208689735,30,1,2023,"bottomT","degC"
"mean","MAB",10.4864143649908,31,1,2023,"bottomT","degC"
"mean","MAB",10.4033264687474,1,2,2023,"bottomT","degC"
"mean","MAB",10.2707446262731,2,2,2023,"bottomT","degC"
"mean","MAB",10.1921530583386,3,2,2023,"bottomT","degC"
"mean","MAB",9.93179637901432,4,2,2023,"bottomT","degC"
"mean","MAB",9.83239772220879,5,2,2023,"bottomT","degC"
"mean","MAB",9.89468429613864,6,2,2023,"bottomT","degC"
"mean","MAB",9.79606210076928,7,2,2023,"bottomT","degC"
"mean","MAB",9.54184736970157,8,2,2023,"bottomT","degC"
"mean","MAB",9.48693762504321,9,2,2023,"bottomT","degC"
"mean","MAB",9.50638511866459,10,2,2023,"bottomT","degC"
"mean","MAB",9.59583867807074,11,2,2023,"bottomT","degC"
"mean","MAB",9.61568854397458,12,2,2023,"bottomT","degC"
"mean","MAB",9.55313162298844,13,2,2023,"bottomT","degC"
"mean","MAB",9.48510443328617,14,2,2023,"bottomT","degC"
"mean","MAB",9.48138090605729,15,2,2023,"bottomT","degC"
"mean","MAB",9.58287681854505,16,2,2023,"bottomT","degC"
"mean","MAB",9.72066226452376,17,2,2023,"bottomT","degC"
"mean","MAB",9.84574047349212,18,2,2023,"bottomT","degC"
"mean","MAB",9.83610604436953,19,2,2023,"bottomT","degC"
"mean","MAB",9.87326110569022,20,2,2023,"bottomT","degC"
"mean","MAB",9.95450582541792,21,2,2023,"bottomT","degC"
"mean","MAB",9.95280359299568,22,2,2023,"bottomT","degC"
"mean","MAB",9.88384538641644,23,2,2023,"bottomT","degC"
"mean","MAB",9.78095582677571,24,2,2023,"bottomT","degC"
"mean","MAB",9.64227919704754,25,2,2023,"bottomT","degC"
"mean","MAB",9.45646574892882,26,2,2023,"bottomT","degC"
"mean","MAB",9.39132746487046,27,2,2023,"bottomT","degC"
"mean","MAB",9.21167951933134,28,2,2023,"bottomT","degC"
"mean","MAB",9.00233513244743,1,3,2023,"bottomT","degC"
"mean","MAB",8.92614207469001,2,3,2023,"bottomT","degC"
